person_id,household_id,pernum,traveldate_start,traveldate_end,hh_is_complete,numdayscomplete,num_trips,surveyable,is_participant,proxy_parent,proxy,relationship,age,gender,sexuality,race_afam,race_aiak,race_asian,race_hapi,race_white,race_other,race_noanswer,race_other_specify,race_category,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,employment,workplace,jobs_count,commute_freq,work_mode,commute_dur,telecommute_freq,hours_work,office_available,industry,industry_other,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_996,commute_subsidy_998,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_996,work_in_region,work_rgcname,work_county,work_jurisdiction,work_tract20,education,adult_student,schooltype,school_mode_typical,school_freq,remote_class_freq,school_in_region,school_rgcname,school_county,school_jurisdiction,school_tract20,second_home,second_home_in_region,license,vehicleused,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,share_1,share_2,share_3,share_4,share_5,share_996,transit_freq,transit_pass,tnc_freq,carshare_freq,bike_freq,walk_freq,disability_person,mobility_aides,person_pct_trips_flagged,num_no_flag_days,participate,survey_year,person_weight,ObjectId,GlobalID
1712321601,17123216,1,,,,,6,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022802,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,8.76625562644868,2584,93889abc-ae8f-4e82-98dd-a06dccd6f682
1712359701,17123597,1,,,,,7,,,,Respondent answered themselves,Self,75-84 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,591.042777073752,2585,e88334b9-40f8-439f-9b6c-587c0614a062
1712190001,17121900,1,,,,,5,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bicycle or e-bike,Between 5 and 10 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Bellevue,King County,Bellevue,53033023807,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,416.49718642053,2586,f9835a57-4c71-45f8-ad7e-d79f5962b6cf
1712406201,17124062,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 3 and 5 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Redmond Downtown,King County,Redmond,53033032331,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,2967.87724624559,2587,cddfa9fe-adbd-4ab0-afd5-183c87dff52b
1712321602,17123216,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has a learner’s permit",,,,,,,,,,,,,,,5 days a week,,5 days a week,5 days a week,,,,,,,,2017,8.76625562644868,2588,ecaa0341-e7ae-46c4-bf1c-46ee9d3b5fd1
1712242701,17122427,1,,,,,0,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,Part-time student,"College, graduate, or professional school",,Less than 1 day per week,,,,King County,Redmond,53033032313,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,8.48593638684232,2589,225d9dd3-9402-474b-aeb5-50c8392578e4
1712486201,17124862,1,,,,,4,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,3 days a week,Ferry or water taxi,,2 days a week,More than 50 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,3777.69628754333,2590,c9dfc230-6f32-4f89-9cad-3396240b3e6d
1712406202,17124062,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 3 and 5 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Redmond Downtown,King County,Redmond,53033032331,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,2967.87724624559,2591,13783c54-487f-4e47-a183-5ea76f9bd80b
1712359901,17123599,1,,,,,18,,,No,Another person responded without the participant present (rSurvey only),Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033032313,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,,,,,,,,,,,,2017,8.75828494464622,2592,820fc549-8792-459a-a0b5-6592a867c30e
1712406203,17124062,3,,,,,0,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,None,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2967.87724624559,2593,d77cb64b-daaf-4e47-95e7-e06dd3e59743
1712242702,17122427,2,,,,,2,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Bellevue,53033024800,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,8.48593638684232,2594,03443490-f582-4e7f-a24a-b0e6c37a783b
1712359902,17123599,2,,,,,19,,,No,Another person responded without the participant present (rSurvey only),Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",None,,,,,,,,,,,,,,,,,,,,,,,,,2017,8.75828494464622,2595,b0e7a7bd-e9af-4553-82db-019539ef0212
1712244001,17122440,1,,,,,6,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),3 jobs,5 days a week,Drive alone,Less than a year,Not applicable,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Bellevue,53033024001,Associates degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,"I do this, but not in the past 30 days",1-3 times in the past 30 days,,,,,,,,2017,4.44487087036441,2596,b5a87c0c-314a-43fe-9a6f-5986aa15ef21
1712323701,17123237,1,,,,,7,,,,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle South Lake Union,King County,Seattle,53033006600,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,15.2194235646667,2597,56b5dd92-7ce9-47c4-96ff-12287459ae79
1712361301,17123613,1,,,,,8,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022803,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,1 day a week,I never do this,,,,,,,,2017,260.278235656755,2598,e1df4f2e-d6f5-4481-92ae-17910d5cf3e7
1712486202,17124862,2,,,,,9,,,,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,3777.69628754333,2599,08f80a5c-bac2-4732-92fa-37c75208bad3
1712406401,17124064,1,,,,,23,,,No,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,6-7 days a week,"Walk, jog, or wheelchair",Less than a year,Less than monthly,21–30 hours,,,,,,,,,,,,,,,,,,,,,,Seattle University Community,King County,Seattle,53033005303,Graduate/post-graduate degree,Full-time student,"College, graduate, or professional school",,2 days per week,,,Seattle University Community,King County,Seattle,53033005303,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,2-4 days a week,,1-3 times in the past 30 days,"I do this, but not in the past 30 days",,,,,,,,2017,60.5147928863673,2600,90a1fffe-1768-401c-abbb-3724ca6b3b3a
1712275701,17122757,1,,,,,0,,,,Respondent answered themselves,Self,55-64 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),2 jobs,3 days a week,Bus (public transit),,4 days a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,27.3274279556561,2601,aeb96478-dd3c-4552-82cc-cced6feb2317
1712190002,17121900,2,,,,,9,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,416.49718642053,2602,8da70d0c-d5d4-4c0a-b2e1-d84a82c1193d
1712190003,17121900,3,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),12-15 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Unincorporated King County,53033032328,,,,,,,,,,,,,,,,,,1 day a week,,,,,,,,,,,2017,416.49718642053,2603,aa9ee7c3-6670-4453-a3bb-5dda7b8b2735
1712364501,17123645,1,,,,,2,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Walk, jog, or wheelchair",Between 2 and 3 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle South Lake Union,King County,Seattle,53033007303,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,61.9090620855348,2604,53d27556-d92b-4671-b4be-d65c4c299a55
1712276701,17122767,1,,,,,6,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,5 days a week,Bus (public transit),,Not applicable,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,6-7 days a week,,"I do this, but not in the past 30 days",1 day a week,,,,,,,,2017,2173.03025589356,2605,e7fed3a6-0a85-46c2-990f-061e037b2383
1712246501,17122465,1,,,,,24,,,No,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,243.088264335568,2606,67ddb0ff-608a-4d0e-9874-d6c1f1384f82
1712323702,17123237,2,,,,,3,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022605,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,15.2194235646667,2607,8c79da0e-9f76-4108-a118-8dabbeb2af31
1712486203,17124862,3,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),16-17 years,Male,,,,,,,,,,Child,,,,,,,,,,1 job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,Kitsap County,Bainbridge Island,53035090901,,,"Yes, has an intermediate or unrestricted license",Household vehicle 3,,,,,,,,,,,,,,1 day a week,,I never do this,I never do this,,,,,,,,2017,3777.69628754333,2608,e59ad548-7e8d-4cbf-979b-3fb08159e0ed
1712276702,17122767,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 3 and 5 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle First Hill/Capitol Hill,King County,Seattle,53033008200,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,6-7 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,2173.03025589356,2609,f9d6851d-6d55-465b-9c08-354cebbe9466
1712364601,17123646,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),3 jobs,5 days a week,Drive alone,Between 1 and 2 years,Not applicable,21–30 hours,,,,,,,,,,,,,,,,,,,,,,SeaTac,King County,Sea Tac,53033028402,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,4.94935636080624,2610,9608fdc2-2e48-490f-9367-589b31404985
1712190004,17121900,4,,,,,3,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),12-15 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Kirkland,53033021904,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,416.49718642053,2611,b110d601-4e0f-4a12-8548-65a9345fd868
1712486204,17124862,4,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),12-15 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,Kitsap County,Bainbridge Island,53035090800,,,,,,,,,,,,,,,,,,1-3 times in the past 30 days,,,,,,,,,,,2017,3777.69628754333,2612,d85417da-d94c-45e3-9803-f918a65bd41f
1712409101,17124091,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,Drive alone,Between 10 and 20 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Bothell Canyon Park,Snohomish County,Bothell,53061051938,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,19.0443462500619,2613,70da0bad-95fa-4f9a-becf-fc71ddae5edb
1712247601,17122476,1,,,,,7,,,,Respondent answered themselves,Self,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,594.716027567229,2614,ddd588d8-2ea6-41c3-b7c9-97fe801410a5
1712487501,17124875,1,,,,,4,,,,Respondent answered themselves,Self,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,6-7 days a week,,1 day a week,I never do this,,,,,,,,2017,8152.04553019688,2615,48e9fd9f-8b9a-4445-9d57-7b0e507321a3
